,State,Year,Quarter,District,RegisteredUser
756,west-bengal,2021,4,742304,86045
757,west-bengal,2021,4,721101,85333
758,west-bengal,2021,4,700091,83634
759,west-bengal,2021,4,700150,82669
760,west-bengal,2022,3,711101,154935
761,west-bengal,2022,3,700006,131837
762,west-bengal,2022,3,700135,118831
763,west-bengal,2022,3,700156,109159
764,west-bengal,2022,3,700039,103750
765,west-bengal,2022,3,700015,103268
766,west-bengal,2022,3,742304,100694
767,west-bengal,2022,3,721101,100212
768,west-bengal,2022,3,700091,97621
769,west-bengal,2022,3,700150,97135
770,west-bengal,2022,2,711101,147152
771,west-bengal,2022,2,700006,125316
772,west-bengal,2022,2,700135,112749
773,west-bengal,2022,2,700156,103879
774,west-bengal,2022,2,700039,98592
775,west-bengal,2022,2,700015,98087
776,west-bengal,2022,2,742304,95822
777,west-bengal,2022,2,721101,95145
778,west-bengal,2022,2,700091,92988
779,west-bengal,2022,2,700150,92299
780,west-bengal,2022,1,711101,139738
781,west-bengal,2022,1,700006,119101
782,west-bengal,2022,1,700135,106987
783,west-bengal,2022,1,700156,98734
784,west-bengal,2022,1,700039,93674
785,west-bengal,2022,1,700015,93175
786,west-bengal,2022,1,742304,91059
787,west-bengal,2022,1,721101,90324
788,west-bengal,2022,1,700091,88432
789,west-bengal,2022,1,700150,87552
790,west-bengal,2022,4,711101,162816
791,west-bengal,2022,4,700006,138486
792,west-bengal,2022,4,700135,124707
793,west-bengal,2022,4,700156,114380
794,west-bengal,2022,4,700039,109027
795,west-bengal,2022,4,700015,108457
796,west-bengal,2022,4,742304,105471
797,west-bengal,2022,4,721101,105279
798,west-bengal,2022,4,700091,102363
799,west-bengal,2022,4,700150,101966
800,arunachal-pradesh,2019,3,791110,11834
801,arunachal-pradesh,2019,3,791111,11464
802,arunachal-pradesh,2019,3,791113,7593
803,arunachal-pradesh,2019,3,791102,7308
804,arunachal-pradesh,2019,3,792103,5172
805,arunachal-pradesh,2019,3,790104,4964
806,arunachal-pradesh,2019,3,791001,4733
807,arunachal-pradesh,2019,3,792001,4605
808,arunachal-pradesh,2019,3,791109,3715
809,arunachal-pradesh,2019,3,790116,3709
810,arunachal-pradesh,2019,2,791110,10055
811,arunachal-pradesh,2019,2,791111,9597
812,arunachal-pradesh,2019,2,791113,6418
813,arunachal-pradesh,2019,2,791102,6283
814,arunachal-pradesh,2019,2,790104,4437
815,arunachal-pradesh,2019,2,792103,4369
816,arunachal-pradesh,2019,2,791001,3960
817,arunachal-pradesh,2019,2,792001,3918
818,arunachal-pradesh,2019,2,790116,3335
819,arunachal-pradesh,2019,2,791109,3151
820,arunachal-pradesh,2019,1,791110,8094
821,arunachal-pradesh,2019,1,791111,7673
822,arunachal-pradesh,2019,1,791113,5140
823,arunachal-pradesh,2019,1,791102,5030
824,arunachal-pradesh,2019,1,790104,3751
825,arunachal-pradesh,2019,1,792103,3477
826,arunachal-pradesh,2019,1,792001,3160
827,arunachal-pradesh,2019,1,791001,3103
828,arunachal-pradesh,2019,1,790116,2798
829,arunachal-pradesh,2019,1,791109,2519
830,arunachal-pradesh,2019,4,791110,13737
831,arunachal-pradesh,2019,4,791111,13109
832,arunachal-pradesh,2019,4,791113,8753
833,arunachal-pradesh,2019,4,791102,8369
834,arunachal-pradesh,2019,4,792103,5974
835,arunachal-pradesh,2019,4,790104,5523
836,arunachal-pradesh,2019,4,791001,5499
837,arunachal-pradesh,2019,4,792001,5268
838,arunachal-pradesh,2019,4,791109,4216
839,arunachal-pradesh,2019,4,790116,4071
840,arunachal-pradesh,2020,3,791110,21772
841,arunachal-pradesh,2020,3,791111,19597
842,arunachal-pradesh,2020,3,791113,13723
843,arunachal-pradesh,2020,3,791102,13422
844,arunachal-pradesh,2020,3,792103,9996
845,arunachal-pradesh,2020,3,791001,9880
846,arunachal-pradesh,2020,3,792001,8196
847,arunachal-pradesh,2020,3,790104,7622
848,arunachal-pradesh,2020,3,792110,6844
849,arunachal-pradesh,2020,3,791109,6404
850,arunachal-pradesh,2020,2,791110,18699
851,arunachal-pradesh,2020,2,791111,17137
852,arunachal-pradesh,2020,2,791113,11777
853,arunachal-pradesh,2020,2,791102,11547
854,arunachal-pradesh,2020,2,792103,8648
855,arunachal-pradesh,2020,2,791001,8304
856,arunachal-pradesh,2020,2,792001,7106
857,arunachal-pradesh,2020,2,790104,6860
858,arunachal-pradesh,2020,2,792110,5825
859,arunachal-pradesh,2020,2,791109,5521
860,arunachal-pradesh,2020,1,791110,15867
861,arunachal-pradesh,2020,1,791111,14888
862,arunachal-pradesh,2020,1,791113,10049
863,arunachal-pradesh,2020,1,791102,9584
864,arunachal-pradesh,2020,1,792103,6949
865,arunachal-pradesh,2020,1,791001,6631
866,arunachal-pradesh,2020,1,790104,6108
867,arunachal-pradesh,2020,1,792001,6044
868,arunachal-pradesh,2020,1,791109,4808
869,arunachal-pradesh,2020,1,792110,4690
870,arunachal-pradesh,2020,4,791110,24414
871,arunachal-pradesh,2020,4,791111,21845
872,arunachal-pradesh,2020,4,791113,15540
873,arunachal-pradesh,2020,4,791102,14955
874,arunachal-pradesh,2020,4,791001,11382
875,arunachal-pradesh,2020,4,792103,10964
876,arunachal-pradesh,2020,4,792001,9130
877,arunachal-pradesh,2020,4,790104,8391
878,arunachal-pradesh,2020,4,792110,7743
879,arunachal-pradesh,2020,4,791109,7262
880,arunachal-pradesh,2018,3,791110,4872
881,arunachal-pradesh,2018,3,791111,4610
882,arunachal-pradesh,2018,3,791113,3178
883,arunachal-pradesh,2018,3,791102,3077
884,arunachal-pradesh,2018,3,790104,2328
885,arunachal-pradesh,2018,3,792103,2067
886,arunachal-pradesh,2018,3,791001,1907
887,arunachal-pradesh,2018,3,792001,1819
888,arunachal-pradesh,2018,3,790116,1623
889,arunachal-pradesh,2018,3,791109,1612
890,arunachal-pradesh,2018,2,791110,3488
891,arunachal-pradesh,2018,2,791111,3272
892,arunachal-pradesh,2018,2,791113,2219
893,arunachal-pradesh,2018,2,791102,2212
894,arunachal-pradesh,2018,2,790104,1698
895,arunachal-pradesh,2018,2,792103,1457
896,arunachal-pradesh,2018,2,791001,1421
897,arunachal-pradesh,2018,2,792001,1315
898,arunachal-pradesh,2018,2,791109,1231
899,arunachal-pradesh,2018,2,790116,1213
900,arunachal-pradesh,2018,1,791110,2316
901,arunachal-pradesh,2018,1,791111,2203
902,arunachal-pradesh,2018,1,791113,1475
903,arunachal-pradesh,2018,1,791102,1471
904,arunachal-pradesh,2018,1,790104,1139
905,arunachal-pradesh,2018,1,791001,969
906,arunachal-pradesh,2018,1,791109,857
907,arunachal-pradesh,2018,1,792103,829
908,arunachal-pradesh,2018,1,792001,828
909,arunachal-pradesh,2018,1,790116,766
910,arunachal-pradesh,2018,4,791110,6599
911,arunachal-pradesh,2018,4,791111,6225
912,arunachal-pradesh,2018,4,791113,4115
913,arunachal-pradesh,2018,4,791102,4109
914,arunachal-pradesh,2018,4,790104,3034
915,arunachal-pradesh,2018,4,792103,2741
916,arunachal-pradesh,2018,4,792001,2577
917,arunachal-pradesh,2018,4,791001,2444
918,arunachal-pradesh,2018,4,790116,2206
919,arunachal-pradesh,2018,4,791109,2071
920,arunachal-pradesh,2021,3,791110,30734
921,arunachal-pradesh,2021,3,791111,27265
922,arunachal-pradesh,2021,3,791113,19520
923,arunachal-pradesh,2021,3,791102,18855
924,arunachal-pradesh,2021,3,791001,14519
925,arunachal-pradesh,2021,3,792103,14068
926,arunachal-pradesh,2021,3,792001,11487
927,arunachal-pradesh,2021,3,790104,10467
928,arunachal-pradesh,2021,3,792110,9990
929,arunachal-pradesh,2021,3,791109,9111
930,arunachal-pradesh,2021,2,791110,28553
931,arunachal-pradesh,2021,2,791111,25349
932,arunachal-pradesh,2021,2,791113,18141
933,arunachal-pradesh,2021,2,791102,17388
934,arunachal-pradesh,2021,2,791001,13401
935,arunachal-pradesh,2021,2,792103,12890
936,arunachal-pradesh,2021,2,792001,10617
937,arunachal-pradesh,2021,2,790104,9711
938,arunachal-pradesh,2021,2,792110,9156
939,arunachal-pradesh,2021,2,791109,8470
940,arunachal-pradesh,2021,1,791110,26578
941,arunachal-pradesh,2021,1,791111,23660
942,arunachal-pradesh,2021,1,791113,16942
943,arunachal-pradesh,2021,1,791102,16191
944,arunachal-pradesh,2021,1,791001,12442
945,arunachal-pradesh,2021,1,792103,11916
946,arunachal-pradesh,2021,1,792001,9875
947,arunachal-pradesh,2021,1,790104,9066
948,arunachal-pradesh,2021,1,792110,8458
949,arunachal-pradesh,2021,1,791109,7917
950,arunachal-pradesh,2021,4,791110,32931
951,arunachal-pradesh,2021,4,791111,29128
952,arunachal-pradesh,2021,4,791113,20914
953,arunachal-pradesh,2021,4,791102,20261
954,arunachal-pradesh,2021,4,791001,15589
955,arunachal-pradesh,2021,4,792103,15154
956,arunachal-pradesh,2021,4,792001,12358
957,arunachal-pradesh,2021,4,790104,11211
958,arunachal-pradesh,2021,4,792110,10752
959,arunachal-pradesh,2021,4,791109,9729
960,arunachal-pradesh,2022,3,791110,39026
961,arunachal-pradesh,2022,3,791111,34393
962,arunachal-pradesh,2022,3,791113,24830
963,arunachal-pradesh,2022,3,791102,24093
964,arunachal-pradesh,2022,3,791001,18476
965,arunachal-pradesh,2022,3,792103,18186
966,arunachal-pradesh,2022,3,792001,14676
967,arunachal-pradesh,2022,3,790104,13227
968,arunachal-pradesh,2022,3,792110,12755
969,arunachal-pradesh,2022,3,791109,11498
970,arunachal-pradesh,2022,2,791110,36914
971,arunachal-pradesh,2022,2,791111,32620
972,arunachal-pradesh,2022,2,791113,23506
973,arunachal-pradesh,2022,2,791102,22850
974,arunachal-pradesh,2022,2,791001,17531
975,arunachal-pradesh,2022,2,792103,17259
976,arunachal-pradesh,2022,2,792001,13915
977,arunachal-pradesh,2022,2,790104,12565
978,arunachal-pradesh,2022,2,792110,12124
979,arunachal-pradesh,2022,2,791109,10908
980,arunachal-pradesh,2022,1,791110,34915
981,arunachal-pradesh,2022,1,791111,30912
982,arunachal-pradesh,2022,1,791113,22258
983,arunachal-pradesh,2022,1,791102,21601
984,arunachal-pradesh,2022,1,791001,16600
985,arunachal-pradesh,2022,1,792103,16282
986,arunachal-pradesh,2022,1,792001,13172
987,arunachal-pradesh,2022,1,790104,11905
988,arunachal-pradesh,2022,1,792110,11479
989,arunachal-pradesh,2022,1,791109,10306
990,arunachal-pradesh,2022,4,791110,40977
991,arunachal-pradesh,2022,4,791111,36205
992,arunachal-pradesh,2022,4,791113,26077
993,arunachal-pradesh,2022,4,791102,25161
994,arunachal-pradesh,2022,4,791001,19310
995,arunachal-pradesh,2022,4,792103,19033
996,arunachal-pradesh,2022,4,792001,15408
997,arunachal-pradesh,2022,4,790104,13837
998,arunachal-pradesh,2022,4,792110,13271
999,arunachal-pradesh,2022,4,791109,12089
1000,telangana,2019,3,500072,261019
1001,telangana,2019,3,500018,151140
1002,telangana,2019,3,505001,147716
1003,telangana,2019,3,500055,125011
1004,telangana,2019,3,500008,122840
1005,telangana,2019,3,500039,120841
1006,telangana,2019,3,500037,116709
1007,telangana,2019,3,500016,116204
1008,telangana,2019,3,500032,112642
1009,telangana,2019,3,500081,112128
1010,telangana,2019,2,500072,242007
1011,telangana,2019,2,500018,136968
1012,telangana,2019,2,505001,132856
1013,telangana,2019,2,500055,113344
1014,telangana,2019,2,500039,110276
1015,telangana,2019,2,500008,109098
1016,telangana,2019,2,500016,107543
1017,telangana,2019,2,500037,105786
1018,telangana,2019,2,500081,104692
1019,telangana,2019,2,500032,104250
1020,telangana,2019,1,500072,221180
1021,telangana,2019,1,500018,122206
1022,telangana,2019,1,505001,117965
1023,telangana,2019,1,500055,101115
1024,telangana,2019,1,500039,99557
1025,telangana,2019,1,500016,98286
1026,telangana,2019,1,500081,96365
1027,telangana,2019,1,500008,95864
1028,telangana,2019,1,500032,95389
1029,telangana,2019,1,500037,94815
1030,telangana,2019,4,500072,279498
1031,telangana,2019,4,500018,165518
1032,telangana,2019,4,505001,163234
1033,telangana,2019,4,500055,137330
1034,telangana,2019,4,500008,136530
1035,telangana,2019,4,500039,131225
1036,telangana,2019,4,500037,127455
1037,telangana,2019,4,500016,124539
1038,telangana,2019,4,500032,120627
1039,telangana,2019,4,502032,119900
1040,telangana,2020,3,500072,328018
1041,telangana,2020,3,505001,207595
1042,telangana,2020,3,500018,206235
1043,telangana,2020,3,500008,177153
1044,telangana,2020,3,500055,171640
1045,telangana,2020,3,500039,159071
1046,telangana,2020,3,500037,158992
1047,telangana,2020,3,502032,148439
1048,telangana,2020,3,506002,146501
1049,telangana,2020,3,500016,145433
1050,telangana,2020,2,500072,309469
1051,telangana,2020,2,505001,191796
1052,telangana,2020,2,500018,190988
1053,telangana,2020,2,500008,161851
1054,telangana,2020,2,500055,158980
1055,telangana,2020,2,500039,148574
1056,telangana,2020,2,500037,147485
1057,telangana,2020,2,502032,137595
1058,telangana,2020,2,500016,137551
1059,telangana,2020,2,506002,135673
1060,telangana,2020,1,500072,296003
1061,telangana,2020,1,500018,179037
1062,telangana,2020,1,505001,177789
1063,telangana,2020,1,500008,150197
1064,telangana,2020,1,500055,148821
1065,telangana,2020,1,500039,140426
1066,telangana,2020,1,500037,137674
1067,telangana,2020,1,500016,131969
1068,telangana,2020,1,502032,128750
1069,telangana,2020,1,500032,127812
1070,telangana,2020,4,500072,350832
1071,telangana,2020,4,505001,224585
1072,telangana,2020,4,500018,223960
1073,telangana,2020,4,500008,196413
1074,telangana,2020,4,500055,185974
1075,telangana,2020,4,500037,172249
1076,telangana,2020,4,500039,170938
1077,telangana,2020,4,502032,160918
1078,telangana,2020,4,506002,158383
1079,telangana,2020,4,500013,157587
1080,telangana,2018,3,500072,152034
1081,telangana,2018,3,505001,80561
1082,telangana,2018,3,500018,77041
1083,telangana,2018,3,500081,67378
1084,telangana,2018,3,500016,66636
1085,telangana,2018,3,500032,66180
1086,telangana,2018,3,500039,65591
1087,telangana,2018,3,500055,64310
1088,telangana,2018,3,500008,59887
1089,telangana,2018,3,500037,59560
1090,telangana,2018,2,500072,129543
1091,telangana,2018,2,505001,69318
1092,telangana,2018,2,500018,63870
1093,telangana,2018,2,500081,56358
1094,telangana,2018,2,500039,55613
1095,telangana,2018,2,500016,55227
1096,telangana,2018,2,500032,54696
1097,telangana,2018,2,500055,53532
1098,telangana,2018,2,502032,50926
1099,telangana,2018,2,500037,49738
1100,telangana,2018,1,500072,105012
1101,telangana,2018,1,505001,55361
1102,telangana,2018,1,500018,50431
1103,telangana,2018,1,500081,45422
1104,telangana,2018,1,500039,44050
1105,telangana,2018,1,500016,44047
1106,telangana,2018,1,500032,43828
1107,telangana,2018,1,500055,41831
1108,telangana,2018,1,502032,41008
1109,telangana,2018,1,500037,39329
1110,telangana,2018,4,500072,188465
1111,telangana,2018,4,500018,99797
1112,telangana,2018,4,505001,98937
1113,telangana,2018,4,500016,83751
1114,telangana,2018,4,500081,83424
1115,telangana,2018,4,500055,82804
1116,telangana,2018,4,500039,82675
1117,telangana,2018,4,500032,82107
1118,telangana,2018,4,500008,77897
1119,telangana,2018,4,500037,77674
1120,telangana,2021,3,500072,425197
1121,telangana,2021,3,505001,273576
1122,telangana,2021,3,500018,273534
1123,telangana,2021,3,500008,241011
1124,telangana,2021,3,500055,228448
1125,telangana,2021,3,500037,211348
1126,telangana,2021,3,500039,208214
1127,telangana,2021,3,502032,196266
1128,telangana,2021,3,506002,193005
1129,telangana,2021,3,500013,192437
1130,telangana,2021,2,500072,398987
1131,telangana,2021,2,505001,256261
1132,telangana,2021,2,500018,255966
1133,telangana,2021,2,500008,225800
1134,telangana,2021,2,500055,213471
1135,telangana,2021,2,500037,197484
1136,telangana,2021,2,500039,195017
1137,telangana,2021,2,502032,183754
1138,telangana,2021,2,506002,180657
1139,telangana,2021,2,500013,180244
1140,telangana,2021,1,500072,375272
1141,telangana,2021,1,505001,240644
1142,telangana,2021,1,500018,240435
1143,telangana,2021,1,500008,211989
1144,telangana,2021,1,500055,200132
1145,telangana,2021,1,500037,185174
1146,telangana,2021,1,500039,183186
1147,telangana,2021,1,502032,172567
1148,telangana,2021,1,506002,169755
1149,telangana,2021,1,500013,169256
1150,telangana,2021,4,500072,451595
1151,telangana,2021,4,500018,290965
1152,telangana,2021,4,505001,290945
1153,telangana,2021,4,500008,256260
1154,telangana,2021,4,500055,243565
1155,telangana,2021,4,500037,225355
1156,telangana,2021,4,500039,221494
1157,telangana,2021,4,502032,208820
1158,telangana,2021,4,506002,205418
1159,telangana,2021,4,500013,204597
1160,telangana,2022,3,500072,523196
1161,telangana,2022,3,505001,339255
1162,telangana,2022,3,500018,338708
1163,telangana,2022,3,500008,297749
1164,telangana,2022,3,500055,285477
1165,telangana,2022,3,500037,264160
1166,telangana,2022,3,500039,257830
1167,telangana,2022,3,502032,243213
1168,telangana,2022,3,506002,239974
1169,telangana,2022,3,500013,237793
1170,telangana,2022,2,500072,499269
1171,telangana,2022,2,505001,322881
1172,telangana,2022,2,500018,322687
1173,telangana,2022,2,500008,283921
1174,telangana,2022,2,500055,271404
1175,telangana,2022,2,500037,251090
1176,telangana,2022,2,500039,245702
1177,telangana,2022,2,502032,231698
1178,telangana,2022,2,506002,228268
1179,telangana,2022,2,500013,226654
1180,telangana,2022,1,500072,476073
1181,telangana,2022,1,505001,307339
1182,telangana,2022,1,500018,307198
1183,telangana,2022,1,500008,270516
1184,telangana,2022,1,500055,257896
1185,telangana,2022,1,500037,238487
1186,telangana,2022,1,500039,233903
1187,telangana,2022,1,502032,220570
1188,telangana,2022,1,506002,217091
1189,telangana,2022,1,500013,215918
1190,telangana,2022,4,500072,547282
1191,telangana,2022,4,505001,355528
1192,telangana,2022,4,500018,354983
1193,telangana,2022,4,500008,311735
1194,telangana,2022,4,500055,299618
1195,telangana,2022,4,500037,277467
1196,telangana,2022,4,500039,270128
1197,telangana,2022,4,502032,254815
1198,telangana,2022,4,506002,251886
1199,telangana,2022,4,500013,249027
1200,tamil-nadu,2019,3,641602,66075
1201,tamil-nadu,2019,3,600100,65467
1202,tamil-nadu,2019,3,635109,63628
1203,tamil-nadu,2019,3,602105,62631
1204,tamil-nadu,2019,3,600003,60506
1205,tamil-nadu,2019,3,600056,54402
1206,tamil-nadu,2019,3,635126,53597
1207,tamil-nadu,2019,3,600042,51880
1208,tamil-nadu,2019,3,600053,50908
1209,tamil-nadu,2019,3,600116,49401
1210,tamil-nadu,2019,2,600100,59144
1211,tamil-nadu,2019,2,641602,58046
1212,tamil-nadu,2019,2,635109,56022
1213,tamil-nadu,2019,2,602105,55771
1214,tamil-nadu,2019,2,600003,51153
1215,tamil-nadu,2019,2,600056,48134
1216,tamil-nadu,2019,2,635126,47157
1217,tamil-nadu,2019,2,600042,47069
1218,tamil-nadu,2019,2,600053,45586
1219,tamil-nadu,2019,2,600116,43913
1220,tamil-nadu,2019,1,600100,51245
1221,tamil-nadu,2019,1,641602,49716
1222,tamil-nadu,2019,1,602105,48656
1223,tamil-nadu,2019,1,635109,48062
1224,tamil-nadu,2019,1,600042,41510
1225,tamil-nadu,2019,1,600056,41450
1226,tamil-nadu,2019,1,635126,40399
1227,tamil-nadu,2019,1,600053,39199
1228,tamil-nadu,2019,1,600119,38537
1229,tamil-nadu,2019,1,600003,38221
1230,tamil-nadu,2019,4,641602,75544
1231,tamil-nadu,2019,4,600100,72286
1232,tamil-nadu,2019,4,635109,72159
1233,tamil-nadu,2019,4,602105,70089
1234,tamil-nadu,2019,4,600003,67897
1235,tamil-nadu,2019,4,600056,60936
1236,tamil-nadu,2019,4,635126,60812
1237,tamil-nadu,2019,4,600042,56848
1238,tamil-nadu,2019,4,600053,56622
1239,tamil-nadu,2019,4,600116,55253
1240,tamil-nadu,2020,3,641602,107812
1241,tamil-nadu,2020,3,635109,97699
1242,tamil-nadu,2020,3,602105,90254
1243,tamil-nadu,2020,3,600100,90250
1244,tamil-nadu,2020,3,600003,81870
1245,tamil-nadu,2020,3,635126,80964
1246,tamil-nadu,2020,3,600056,78968
1247,tamil-nadu,2020,3,600053,73528
1248,tamil-nadu,2020,3,600116,71557
1249,tamil-nadu,2020,3,600042,69297
1250,tamil-nadu,2020,2,641602,95158
1251,tamil-nadu,2020,2,635109,87458
1252,tamil-nadu,2020,2,600100,83667
1253,tamil-nadu,2020,2,602105,82779
1254,tamil-nadu,2020,2,600003,77789
1255,tamil-nadu,2020,2,635126,73063
1256,tamil-nadu,2020,2,600056,72281
1257,tamil-nadu,2020,2,600053,67058
1258,tamil-nadu,2020,2,600116,65439
1259,tamil-nadu,2020,2,600042,64796
1260,tamil-nadu,2020,1,641602,85509
